"ブランド","品番","カラーNo","ｻｲｽﾞ","品名","カラー名","OEM区分","倉庫ｺｰﾄﾞ","倉庫名","ﾛｹｰｼｮﾝ","可能在庫数","出荷残数","ｷｰﾌﾟ残数","現在庫数","原単価","原価額","預かり区分","年月度","前月在庫数","入荷数","出荷数","入庫数","出庫数","振替数(+)","振替数(-)","調整数","棚卸差異","未入庫数"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5119","3","53","ＭＦＴ－５１１９","ｸﾞﾚｰ(ﾌﾞﾗｯｸ)","プロパー","1","物流部倉庫","002A010","3.00","2.00","0.00","5.00","3834.00","19170","自社","2026/09","9.00","0.00","5.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5119","4","53","ＭＦＴ－５１１９","ﾈｲﾋﾞｰ/ﾗｲﾄｸﾞﾚｰ","プロパー","1","物流部倉庫","002A010","0.00","1.00","0.00","1.00","3834.00","3834","自社","2026/09","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5120","1","49","ＭＦＴ－５１２０","ﾀﾞｰｸｸﾞﾚｰ(ﾌﾞﾗｯｸ)/ﾀﾞｰｸｸﾞﾚｰ","プロパー","1","物流部倉庫","002A010","0.00","2.00","0.00","2.00","3841.00","7682","自社","2026/09","1.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5120","2","49","ＭＦＴ－５１２０","ﾗｲﾄｸﾞﾚｰ･ﾌﾞﾗｯｸｸﾞﾗﾃﾞｰｼｮﾝ","プロパー","1","物流部倉庫","002A010","12.00","13.00","0.00","25.00","3841.00","96025","自社","2026/09","30.00","0.00","6.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5120","3","49","ＭＦＴ－５１２０","ﾍｱﾗｲﾝｺﾞｰﾙﾄﾞ･ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","002A010","28.00","0.00","0.00","28.00","3841.00","107548","自社","2026/09","28.00","0.00","0.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5120","4","49","ＭＦＴ－５１２０","ｺﾞｰﾙﾄﾞ･ﾏｯﾄﾌﾞﾗｳﾝｸﾞﾗﾃﾞｰｼｮﾝ/ﾏｯﾄﾌﾞﾗｳﾝ","プロパー","1","物流部倉庫","002A010","28.00","1.00","0.00","29.00","3841.00","111389","自社","2026/09","30.00","0.00","1.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5121","1","54","ＭＦＴ－５１２１","ｶﾞﾝﾒﾀﾙ(ﾏｯﾄﾌﾞﾗｯｸ)/ｶﾞﾝﾒﾀﾙ","プロパー","1","物流部倉庫","002A010","0.00","2.00","0.00","2.00","4042.00","8084","自社","2026/09","1.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5121","2","54","ＭＦＴ－５１２１","ｾﾐﾏｯﾄﾌﾞﾗｯｸ(ｸﾘｱﾗｲﾄﾌﾞﾗｳﾝ)/ｾﾐﾏｯﾄﾌﾞﾗｯｸ･ﾀﾞｰｸﾌﾞﾗｳﾝ","プロパー","1","物流部倉庫","002A010","23.00","0.00","0.00","23.00","4042.00","92966","自社","2026/09","24.00","0.00","1.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5121","3","54","ＭＦＴ－５１２１","ﾎﾜｲﾄ(ﾀﾞｰｸｸﾞﾚｰ)/ｼﾙﾊﾞｰ","プロパー","1","物流部倉庫","002A010","29.00","0.00","0.00","29.00","4042.00","117218","自社","2026/09","29.00","0.00","0.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5121","4","54","ＭＦＴ－５１２１","ﾍｱﾗｲﾝｺﾞｰﾙﾄﾞ(ｸﾘｱﾗｲﾄｸﾞﾚｰ)/ﾍｱﾗｲﾝｺﾞｰﾙﾄﾞ･ﾍｱﾗｲﾝｸﾞﾚｰ","プロパー","1","物流部倉庫","002A010","0.00","13.00","0.00","13.00","4042.00","52546","自社","2026/09","13.00","0.00","0.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5122","1","57","ＭＦＴ－５１２２","ｸﾞﾚｰ･ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002A010","0.00","4.00","0.00","4.00","4610.00","18440","自社","2026/09","4.00","0","0","0","0","0","0","0","0","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5122","2","57","ＭＦＴ－５１２２","ﾗｲﾄｸﾞﾚｰ/ﾗｲﾄｸﾞﾚｰ･ﾀﾞｰｸｸﾞﾘｰﾝ","プロパー","1","物流部倉庫","002A010","0.00","4.00","0.00","4.00","4610.00","18440","自社","2026/09","4.00","0","0","0","0","0","0","0","0","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5122","3","57","ＭＦＴ－５１２２","ｼｬｰﾘﾝｸﾞｺﾞｰﾙﾄﾞ/ﾀﾞｰｸｸﾞﾚｰ","プロパー","1","物流部倉庫","002A010","0.00","4.00","0.00","4.00","4610.00","18440","自社","2026/09","4.00","0","0","0","0","0","0","0","0","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5122","4","57","ＭＦＴ－５１２２","ｸﾞﾚｰ･ﾌﾞﾙｰｸﾞﾚｰ","プロパー","1","物流部倉庫","002A010","0.00","4.00","0.00","4.00","4610.00","18440","自社","2026/09","4.00","0","0","0","0","0","0","0","0","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5124","1","58","ＭＦＴ－５１２４","ｸﾞﾚｰ･ﾌﾞﾗｯｸ/ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002A010","0.00","4.00","0.00","4.00","4415.00","17660","自社","2026/09","4.00","0","0","0","0","0","0","0","0","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5124","2","58","ＭＦＴ－５１２４","ｸﾞﾚｰ/ｸﾞﾚｰ･ｵﾚﾝｼﾞ","プロパー","1","物流部倉庫","002A010","0.00","4.00","0.00","4.00","4415.00","17660","自社","2026/09","4.00","0","0","0","0","0","0","0","0","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5124","3","58","ＭＦＴ－５１２４","ｼｬｰﾘﾝｸﾞｺﾞｰﾙﾄﾞ･ﾏｯﾄﾀﾞｰｸﾌﾞﾗｳﾝ","プロパー","1","物流部倉庫","002A010","0.00","4.00","0.00","4.00","4415.00","17660","自社","2026/09","4.00","0","0","0","0","0","0","0","0","0.00"
"海外ﾏｻｷﾏﾂｼﾏF","TMFT5124","4","58","ＭＦＴ－５１２４","ｺﾞｰﾙﾄﾞ･ﾌﾞﾙｰｸﾞﾚｰ","プロパー","1","物流部倉庫","002A010","0.00","4.00","0.00","4.00","4415.00","17660","自社","2026/09","4.00","0","0","0","0","0","0","0","0","0.00"
"海外ﾏｰｼﾞF","TMJT099","3","52","ＭＪＴ－０９９","ｼｬｰﾘﾝｸﾞｸﾞﾚｰ･ｼｬｰﾘﾝｸﾞﾈｲﾋﾞｰ","プロパー","1","物流部倉庫","002A010","20.00","0.00","0.00","20.00","3673.00","73460","自社","2026/09","22.00","0.00","1.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT110","2","51","ＭＪＴ－１１０","IPｼｬｰﾘﾝｸﾞﾗｲﾄｸﾞﾚｰ(ﾈｲﾋﾞｰﾊｰﾌ)","プロパー","1","物流部倉庫","002A010","19.00","0.00","0.00","19.00","3887.50","73863","自社","2026/09","19.00","0","0","0","0","0","0","0","0","0.00"
"海外ﾏｰｼﾞF","TMJT111","4","50","ＭＪＴ－１１１","IPｼｬｰﾘﾝｸﾞｶﾞﾝﾒﾀﾙ･ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002A010","0.00","1.00","0.00","1.00","3508.00","3508","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
"海外ﾏｰｼﾞF","TMJT115","1","51","ＭＪＴ－１１５","IPｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002A010","9.00","0.00","0.00","9.00","3161.50","28454","自社","2026/09","10.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT115","2","51","ＭＪＴ－１１５","ｼｬｰﾘﾝｸﾞｼﾙﾊﾞｰ･ｼｬｰﾘﾝｸﾞﾎﾞﾙﾄﾞｰｸﾞﾗﾃﾞｰｼｮﾝ","プロパー","1","物流部倉庫","002A010","9.00","0.00","0.00","9.00","3755.50","33800","自社","2026/09","10.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT118","1","50","ＭＪＴ－１１８","IPｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002A010","0.00","2.00","0.00","2.00","3241.00","6482","自社","2026/09","2.00","0","0","0","0","0","0","0","0","0.00"
"海外ﾏｰｼﾞF","TMJT118","5","50","ＭＪＴ－１１８","ｼｬｰﾘﾝｸﾞﾀﾞｰｸﾈｲﾋﾞｰ","プロパー","1","物流部倉庫","002A010","54.00","0.00","0.00","54.00","3241.00","175014","自社","2026/09","55.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT119","1","49","ＭＪＴ－１１９","ﾌﾞﾙｰｻｻ･ｸﾘｱﾗｲﾄﾌﾞﾙｰ/IPｼｬｰﾘﾝｸﾞﾗｲﾄｸﾞﾚｰ･ﾈｲﾋﾞｰﾌﾞﾙｰ","プロパー","1","物流部倉庫","002A010","10.00","10.00","0.00","20.00","3263.00","65260","自社","2026/09","21.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT119","2","49","ＭＪＴ－１１９","ﾌﾞﾗｯｸ･ﾌﾞﾗｳﾝﾃﾞﾐ/IPｼｬｰﾘﾝｸﾞｺﾞｰﾙﾄﾞ･ｾﾐﾏｯﾄﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002A010","5.00","0.00","0.00","5.00","3263.00","16315","自社","2026/09","6.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT119","3","49","ＭＪＴ－１１９","ﾗｲﾄﾚｯﾄﾞｻｻ･ﾗｲﾄﾋﾟﾝｸﾊﾟｰﾌﾟﾙ/IPｺﾞｰﾙﾄﾞ･ﾏｯﾄﾎﾞﾙﾄﾞｰ","プロパー","1","物流部倉庫","002A010","2.00","0.00","0.00","2.00","3263.00","6526","自社","2026/09","2.00","0","0","0","0","0","0","0","0","0.00"
"海外ﾏｰｼﾞF","TMJT119","4","49","ＭＪＴ－１１９","ｸﾘｱﾀﾞｰｸｸﾞﾚｰ･ｸﾘｱ/IPﾀﾞｰｸｸﾞﾚｰ･ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002A010","0.00","5.00","0.00","5.00","3263.00","16315","自社","2026/09","6.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT120","2","51","ＭＪＴ－１２０","IPｺﾞｰﾙﾄﾞ(IPｼﾙﾊﾞｰ)","プロパー","1","物流部倉庫","002A010","19.00","5.00","0.00","24.00","3755.50","90132","自社","2026/09","26.00","0.00","1.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT120","3","51","ＭＪＴ－１２０","IPﾗｲﾄｸﾞﾚｰ(IPｺﾞｰﾙﾄﾞ)","プロパー","1","物流部倉庫","002A010","54.00","5.00","0.00","59.00","3755.50","221575","自社","2026/09","61.00","0.00","1.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT120","4","51","ＭＪＴ－１２０","IPﾌﾞﾗｯｸ(IPｼｬｰﾘﾝｸﾞﾗｲﾄｸﾞﾚｰ)","プロパー","1","物流部倉庫","002A010","1.00","10.00","0.00","11.00","3590.50","39496","自社","2026/09","12.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT121","1","49","ＭＪＴ－１２１","IPｼｬｰﾘﾝｸﾞｺﾞｰﾙﾄﾞ(ﾌﾞﾗｯｸ)","プロパー","1","物流部倉庫","002A010","33.00","0.00","0.00","33.00","4300.00","141900","自社","2026/09","34.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT121","2","49","ＭＪＴ－１２１","IPｼｬｰﾘﾝｸﾞｼﾙﾊﾞｰ(ｸﾘｱ)","プロパー","1","物流部倉庫","002A010","6.00","10.00","0.00","16.00","4135.00","66160","自社","2026/09","17.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT121","5","49","ＭＪＴ－１２１","ﾌﾞﾗｯｸ･IPﾏｯﾄﾀﾞｰｸｸﾞﾚｰ(ｸﾘｱﾀﾞｰｸｸﾞﾚｰ)","プロパー","1","物流部倉庫","002A010","4.00","0.00","0.00","4.00","4135.00","16540","自社","2026/09","10.00","0.00","5.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT122","1","50","ＭＪＴ－１２２","IPｺﾞｰﾙﾄﾞ･ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002A010","33.00","0.00","0.00","33.00","3242.00","106986","自社","2026/09","34.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT122","2","50","ＭＪＴ－１２２","IPｼﾙﾊﾞｰ･ｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002A010","16.00","0.00","0.00","16.00","3242.00","51872","自社","2026/09","18.00","0.00","1.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT122","3","50","ＭＪＴ－１２２","IPﾀﾞｰｸｸﾞﾚｰ(ｾﾐﾏｯﾄﾌﾞﾗｯｸ)","プロパー","1","物流部倉庫","002A010","26.00","0.00","0.00","26.00","3242.00","84292","自社","2026/09","27.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT122","4","50","ＭＪＴ－１２２","IPｼｬｰﾘﾝｸﾞｼﾙﾊﾞｰ･IPｼｬｰﾘﾝｸﾞｸﾞﾚｰ","プロパー","1","物流部倉庫","002A010","68.00","0.00","0.00","68.00","3242.00","220456","自社","2026/09","70.00","0.00","1.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT123","1","53","ＭＪＴ－１２３","IPｺﾞｰﾙﾄﾞ(ｸﾘｱﾗｲﾄｸﾞﾚｰ)","プロパー","1","物流部倉庫","002A010","41.00","10.00","0.00","51.00","4160.00","212160","自社","2026/09","52.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT123","3","53","ＭＪＴ－１２３","IPｼｬｰﾘﾝｸﾞﾗｲﾄｸﾞﾚｰ(ｸﾘｱﾌﾞﾙｰｸﾞﾚｰ)","プロパー","1","物流部倉庫","002A010","41.00","10.00","0.00","51.00","4160.00","212160","自社","2026/09","52.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT123","4","53","ＭＪＴ－１２３","IPﾌﾞﾗｯｸ(ﾌﾞﾗｯｸﾌﾞﾗｳﾝﾃﾞﾐﾊｰﾌ)","プロパー","1","物流部倉庫","002A010","16.00","5.00","0.00","21.00","4160.00","87360","自社","2026/09","23.00","0.00","1.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT124","4","49","ＭＪＴ－１２４","IPﾌﾞﾗｯｸ/ｼｬｰﾘﾝｸﾞﾗｲﾄﾌﾞﾙｰ","プロパー","1","物流部倉庫","002A010","40.00","5.00","0.00","45.00","3354.00","150930","自社","2026/09","46.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00"
"海外ﾏｰｼﾞF","TMJT906","1","58","ＭＪＴ－９０６","ﾍｱﾗｲﾝｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002A010","9.00","0.00","0.00","9.00","2691.00","24219","自社","2026/09","9.00","0","0","0","0","0","0","0","0","0.00"
"海外ﾏｰｼﾞF","TMJT906","2","58","ＭＪＴ－９０６","ﾌﾞﾗｯｸ","プロパー","1","物流部倉庫","002A010","9.00","0.00","0.00","9.00","2691.00","24219","自社","2026/09","9.00","0","0","0","0","0","0","0","0","0.00"
"海外ﾌﾟﾗｽM F","TPMJ059","2","50","ＰＭＪ－０５９","ﾋﾟﾝｸｺﾞｰﾙﾄﾞ(ﾌﾞﾗｳﾝﾃﾞﾐ)","プロパー","1","物流部倉庫","002A010","1.00","0.00","0.00","1.00","2282.00","2282","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
"海外ﾌﾟﾗｽM F","TPMJ074","5","52","ＰＭＪ－０７４","IPｼｬｰﾘﾝｸﾞｺﾞｰﾙﾄﾞ","プロパー","1","物流部倉庫","002A010","0.00","1.00","0.00","1.00","2732.65","2733","自社","2026/09","1.00","0","0","0","0","0","0","0","0","0.00"
