倉庫毎の実在庫,商品ID,商品名,在庫しきい値,カテゴリー名,販売可能数,引当済 (全倉庫),安全在庫数,未引当,安全在庫設定値,実在庫数,倉庫ID,倉庫,実在庫 (倉庫毎),引当済 (倉庫毎),SKUコード,セット区分,セット構成品商品ID,セット構成品名,構成品数
0,71032-00001813,sip-01-2-25,0,老眼鏡,15,0,0,0,0,15,999,RFC倉庫,0,0,sip-01-2-25,0,,,
15,71032-00001813,sip-01-2-25,0,老眼鏡,15,0,0,0,0,15,61144,自社倉庫,15,0,sip-01-2-25,0,,,
0,71032-00001814,sip-01-3-25,0,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,sip-01-3-25,0,,,
10,71032-00001814,sip-01-3-25,0,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,sip-01-3-25,0,,,
0,71032-00001815,sip-01-4-25,0,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,sip-01-4-25,0,,,
10,71032-00001815,sip-01-4-25,0,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,sip-01-4-25,0,,,
0,71032-00001816,sip-01-5-25,0,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,sip-01-5-25,0,,,
10,71032-00001816,sip-01-5-25,0,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,sip-01-5-25,0,,,
0,71032-00001817,sip-01-6-25,0,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,sip-01-6-25,0,,,
10,71032-00001817,sip-01-6-25,0,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,sip-01-6-25,0,,,
0,71032-00001818,ph5099-12,3,サングラス,15,0,0,0,0,15,999,RFC倉庫,0,0,ph5099-12,0,,,
15,71032-00001818,ph5099-12,3,サングラス,15,0,0,0,0,15,61144,自社倉庫,15,0,ph5099-12,0,,,
0,71032-00001819,cloth-mulga-l-1zod,1,ライフスタイル雑貨,2,0,0,0,0,2,999,RFC倉庫,0,0,cloth-mulga-l-1zod,0,,,
2,71032-00001819,cloth-mulga-l-1zod,1,ライフスタイル雑貨,2,0,0,0,0,2,61144,自社倉庫,2,0,cloth-mulga-l-1zod,0,,,
0,71032-00001820,cloth-mulga-l-2god,1,ライフスタイル雑貨,2,0,0,0,0,2,999,RFC倉庫,0,0,cloth-mulga-l-2god,0,,,
2,71032-00001820,cloth-mulga-l-2god,1,ライフスタイル雑貨,2,0,0,0,0,2,61144,自社倉庫,2,0,cloth-mulga-l-2god,0,,,
0,71032-00001821,cloth-mulga-l-3dra,1,ライフスタイル雑貨,3,0,0,0,0,3,999,RFC倉庫,0,0,cloth-mulga-l-3dra,0,,,
3,71032-00001821,cloth-mulga-l-3dra,1,ライフスタイル雑貨,3,0,0,0,0,3,61144,自社倉庫,3,0,cloth-mulga-l-3dra,0,,,
0,71032-00001822,cloth-mulga-l-4ele,1,ライフスタイル雑貨,5,0,0,0,0,5,999,RFC倉庫,0,0,cloth-mulga-l-4ele,0,,,
5,71032-00001822,cloth-mulga-l-4ele,1,ライフスタイル雑貨,5,0,0,0,0,5,61144,自社倉庫,5,0,cloth-mulga-l-4ele,0,,,
0,71032-00001823,cloth-mulga-l-5bal,1,ライフスタイル雑貨,3,0,0,0,0,3,999,RFC倉庫,0,0,cloth-mulga-l-5bal,0,,,
3,71032-00001823,cloth-mulga-l-5bal,1,ライフスタイル雑貨,3,0,0,0,0,3,61144,自社倉庫,3,0,cloth-mulga-l-5bal,0,,,
0,71032-00001824,cloth-mulga-l-6enz,1,ライフスタイル雑貨,4,0,0,0,0,4,999,RFC倉庫,0,0,cloth-mulga-l-6enz,0,,,
4,71032-00001824,cloth-mulga-l-6enz,1,ライフスタイル雑貨,4,0,0,0,0,4,61144,自社倉庫,4,0,cloth-mulga-l-6enz,0,,,
0,71032-00001825,fi5010-32,3,サングラス,3,0,0,0,0,3,999,RFC倉庫,0,0,fi5010-32,0,,,
3,71032-00001825,fi5010-32,3,サングラス,3,0,0,0,0,3,61144,自社倉庫,3,0,fi5010-32,0,,,
0,71032-00001826,fi3010-41,3,サングラス,0,0,0,0,0,0,999,RFC倉庫,0,0,fi3010-41,0,,,
0,71032-00001826,fi3010-41,3,サングラス,0,0,0,0,0,0,61144,自社倉庫,0,0,fi3010-41,0,,,
0,71032-00001827,fi3010-42,3,サングラス,0,0,0,0,0,0,999,RFC倉庫,0,0,fi3010-42,0,,,
0,71032-00001827,fi3010-42,3,サングラス,0,0,0,0,0,0,61144,自社倉庫,0,0,fi3010-42,0,,,
0,71032-00001828,as-ds01-4ORG,3,アクリルスタンド,9,0,0,0,0,9,999,RFC倉庫,0,0,as-ds01-4,0,,,
9,71032-00001828,as-ds01-4ORG,3,アクリルスタンド,9,0,0,0,0,9,61144,自社倉庫,9,0,as-ds01-4,0,,,
0,71032-00001829,as-ds01-5GRN2,3,アクリルスタンド,5,0,0,0,0,5,999,RFC倉庫,0,0,as-ds01-5,0,,,
5,71032-00001829,as-ds01-5GRN2,3,アクリルスタンド,5,0,0,0,0,5,61144,自社倉庫,5,0,as-ds01-5,0,,,
0,71032-00001842,pendora,0,ライフスタイル雑貨,8,0,0,0,0,8,999,RFC倉庫,0,0,pendora,0,,,
8,71032-00001842,pendora,0,ライフスタイル雑貨,8,0,0,0,0,8,61144,自社倉庫,8,0,pendora,0,,,
0,71032-00001843,meh-10-00,1,ライフスタイル雑貨,4,0,0,0,0,4,999,RFC倉庫,0,0,meh-10-00,0,,,
4,71032-00001843,meh-10-00,1,ライフスタイル雑貨,4,0,0,0,0,4,61144,自社倉庫,4,0,meh-10-00,0,,,
0,71032-00001844,meh-10-01,1,ライフスタイル雑貨,4,0,0,0,0,4,999,RFC倉庫,0,0,meh-10-01,0,,,
4,71032-00001844,meh-10-01,1,ライフスタイル雑貨,4,0,0,0,0,4,61144,自社倉庫,4,0,meh-10-01,0,,,
0,71032-00001845,meh-10-02,1,ライフスタイル雑貨,7,0,0,0,0,7,999,RFC倉庫,0,0,meh-10-02,0,,,
7,71032-00001845,meh-10-02,1,ライフスタイル雑貨,7,0,0,0,0,7,61144,自社倉庫,7,0,meh-10-02,0,,,
0,71032-00001846,meh-10-03,1,ライフスタイル雑貨,6,0,0,0,0,6,999,RFC倉庫,0,0,meh-10-03,0,,,
6,71032-00001846,meh-10-03,1,ライフスタイル雑貨,6,0,0,0,0,6,61144,自社倉庫,6,0,meh-10-03,0,,,
0,71032-00001847,meh-10-04,1,ライフスタイル雑貨,1,0,0,0,0,1,999,RFC倉庫,0,0,meh-10-04,0,,,
1,71032-00001847,meh-10-04,1,ライフスタイル雑貨,1,0,0,0,0,1,61144,自社倉庫,1,0,meh-10-04,0,,,
0,71032-00001848,meh-10-05,1,ライフスタイル雑貨,4,0,0,0,0,4,999,RFC倉庫,0,0,meh-10-05,0,,,
4,71032-00001848,meh-10-05,1,ライフスタイル雑貨,4,0,0,0,0,4,61144,自社倉庫,4,0,meh-10-05,0,,,
0,71032-00001849,meh-20-00,1,ライフスタイル雑貨,4,0,0,0,0,4,999,RFC倉庫,0,0,meh-20-00,0,,,
4,71032-00001849,meh-20-00,1,ライフスタイル雑貨,4,0,0,0,0,4,61144,自社倉庫,4,0,meh-20-00,0,,,
0,71032-00001850,meh-20-01,1,ライフスタイル雑貨,3,0,0,0,0,3,999,RFC倉庫,0,0,meh-20-01,0,,,
3,71032-00001850,meh-20-01,1,ライフスタイル雑貨,3,0,0,0,0,3,61144,自社倉庫,3,0,meh-20-01,0,,,
0,71032-00001851,meh-20-02,1,ライフスタイル雑貨,4,0,0,0,0,4,999,RFC倉庫,0,0,meh-20-02,0,,,
4,71032-00001851,meh-20-02,1,ライフスタイル雑貨,4,0,0,0,0,4,61144,自社倉庫,4,0,meh-20-02,0,,,
0,71032-00001852,meh-20-03,1,ライフスタイル雑貨,3,0,0,0,0,3,999,RFC倉庫,0,0,meh-20-03,0,,,
3,71032-00001852,meh-20-03,1,ライフスタイル雑貨,3,0,0,0,0,3,61144,自社倉庫,3,0,meh-20-03,0,,,
0,71032-00001853,meh-20-04,1,ライフスタイル雑貨,4,0,0,0,0,4,999,RFC倉庫,0,0,meh-20-04,0,,,
4,71032-00001853,meh-20-04,1,ライフスタイル雑貨,4,0,0,0,0,4,61144,自社倉庫,4,0,meh-20-04,0,,,
0,71032-00001854,meh-20-05,1,ライフスタイル雑貨,2,0,0,0,0,2,999,RFC倉庫,0,0,meh-20-05,0,,,
2,71032-00001854,meh-20-05,1,ライフスタイル雑貨,2,0,0,0,0,2,61144,自社倉庫,2,0,meh-20-05,0,,,
0,71032-00001855,kibi-s-n1re,0,キッチン用品,10,0,0,0,0,10,999,RFC倉庫,0,0,kibi-s-n1re,0,,,
10,71032-00001855,kibi-s-n1re,0,キッチン用品,10,0,0,0,0,10,61144,自社倉庫,10,0,kibi-s-n1re,0,,,
0,71032-00001856,kibi-s-n2re,0,キッチン用品,11,0,0,0,0,11,999,RFC倉庫,0,0,kibi-s-n2re,0,,,
11,71032-00001856,kibi-s-n2re,0,キッチン用品,11,0,0,0,0,11,61144,自社倉庫,11,0,kibi-s-n2re,0,,,
0,71032-00001857,kibi-s-n3re,0,キッチン用品,15,0,0,0,0,15,999,RFC倉庫,0,0,kibi-s-n3re,0,,,
15,71032-00001857,kibi-s-n3re,0,キッチン用品,15,0,0,0,0,15,61144,自社倉庫,15,0,kibi-s-n3re,0,,,
0,71032-00001858,kibi-s-n4re,0,キッチン用品,14,0,0,0,0,14,999,RFC倉庫,0,0,kibi-s-n4re,0,,,
14,71032-00001858,kibi-s-n4re,0,キッチン用品,14,0,0,0,0,14,61144,自社倉庫,14,0,kibi-s-n4re,0,,,
0,71032-00001859,kibi-s-n5re,0,キッチン用品,12,0,0,0,0,12,999,RFC倉庫,0,0,kibi-s-n5re,0,,,
12,71032-00001859,kibi-s-n5re,0,キッチン用品,12,0,0,0,0,12,61144,自社倉庫,12,0,kibi-s-n5re,0,,,
0,71032-00001860,kibi-m-n1re,0,キッチン用品,15,0,0,0,0,15,999,RFC倉庫,0,0,kibi-m-n1re,0,,,
15,71032-00001860,kibi-m-n1re,0,キッチン用品,15,0,0,0,0,15,61144,自社倉庫,15,0,kibi-m-n1re,0,,,
0,71032-00001861,kibi-m-n2re,0,キッチン用品,11,0,0,0,0,11,999,RFC倉庫,0,0,kibi-m-n2re,0,,,
11,71032-00001861,kibi-m-n2re,0,キッチン用品,11,0,0,0,0,11,61144,自社倉庫,11,0,kibi-m-n2re,0,,,
0,71032-00001862,kibi-m-n3re,0,キッチン用品,13,0,0,0,0,13,999,RFC倉庫,0,0,kibi-m-n3re,0,,,
13,71032-00001862,kibi-m-n3re,0,キッチン用品,13,0,0,0,0,13,61144,自社倉庫,13,0,kibi-m-n3re,0,,,
0,71032-00001863,kibi-m-n4re,0,キッチン用品,10,0,0,0,0,10,999,RFC倉庫,0,0,kibi-m-n4re,0,,,
10,71032-00001863,kibi-m-n4re,0,キッチン用品,10,0,0,0,0,10,61144,自社倉庫,10,0,kibi-m-n4re,0,,,
0,71032-00001864,kibi-m-n5re,0,キッチン用品,15,0,0,0,0,15,999,RFC倉庫,0,0,kibi-m-n5re,0,,,
15,71032-00001864,kibi-m-n5re,0,キッチン用品,15,0,0,0,0,15,61144,自社倉庫,15,0,kibi-m-n5re,0,,,
0,71032-00001875,ph5606-11,3,サングラス,9,0,0,0,0,9,999,RFC倉庫,0,0,ph5606-11,0,,,
9,71032-00001875,ph5606-11,3,サングラス,9,0,0,0,0,9,61144,自社倉庫,9,0,ph5606-11,0,,,
0,71032-00001876,ph5606-12,3,サングラス,10,0,0,0,0,10,999,RFC倉庫,0,0,ph5606-12,0,,,
10,71032-00001876,ph5606-12,3,サングラス,10,0,0,0,0,10,61144,自社倉庫,10,0,ph5606-12,0,,,
0,71032-00001877,tofu-1b-1,1,ライフスタイル雑貨,3,0,0,0,0,3,999,RFC倉庫,0,0,tofu-1b-1,0,,,
3,71032-00001877,tofu-1b-1,1,ライフスタイル雑貨,3,0,0,0,0,3,61144,自社倉庫,3,0,tofu-1b-1,0,,,
0,71032-00001878,tofu-1b-2,1,ライフスタイル雑貨,3,0,0,0,0,3,999,RFC倉庫,0,0,tofu-1b-2,0,,,
3,71032-00001878,tofu-1b-2,1,ライフスタイル雑貨,3,0,0,0,0,3,61144,自社倉庫,3,0,tofu-1b-2,0,,,
0,71032-00001879,tofu-2b-1,1,ライフスタイル雑貨,1,0,0,0,0,1,999,RFC倉庫,0,0,tofu-2b-1,0,,,
1,71032-00001879,tofu-2b-1,1,ライフスタイル雑貨,1,0,0,0,0,1,61144,自社倉庫,1,0,tofu-2b-1,0,,,
0,71032-00001880,tofu-2b-2,1,ライフスタイル雑貨,2,0,0,0,0,2,999,RFC倉庫,0,0,tofu-2b-2,0,,,
2,71032-00001880,tofu-2b-2,1,ライフスタイル雑貨,2,0,0,0,0,2,61144,自社倉庫,2,0,tofu-2b-2,0,,,
0,71032-00001881,tofu-4b-1,1,ライフスタイル雑貨,1,0,0,0,0,1,999,RFC倉庫,0,0,tofu-4b-1,0,,,
1,71032-00001881,tofu-4b-1,1,ライフスタイル雑貨,1,0,0,0,0,1,61144,自社倉庫,1,0,tofu-4b-1,0,,,
0,71032-00001882,tofu-4b-2,1,ライフスタイル雑貨,4,0,0,0,0,4,999,RFC倉庫,0,0,tofu-4b-2,0,,,
4,71032-00001882,tofu-4b-2,1,ライフスタイル雑貨,4,0,0,0,0,4,61144,自社倉庫,4,0,tofu-4b-2,0,,,
0,71032-00001883,tofu-5b-1,1,ライフスタイル雑貨,4,0,0,0,0,4,999,RFC倉庫,0,0,tofu-5b-1,0,,,
4,71032-00001883,tofu-5b-1,1,ライフスタイル雑貨,4,0,0,0,0,4,61144,自社倉庫,4,0,tofu-5b-1,0,,,
0,71032-00001884,tofu-5b-2,1,ライフスタイル雑貨,4,0,0,0,0,4,999,RFC倉庫,0,0,tofu-5b-2,0,,,
4,71032-00001884,tofu-5b-2,1,ライフスタイル雑貨,4,0,0,0,0,4,61144,自社倉庫,4,0,tofu-5b-2,0,,,
0,71032-00001885,si-16-1-10,3,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-16-1-10,0,,,
10,71032-00001885,si-16-1-10,3,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-16-1-10,0,,,
0,71032-00001886,si-16-2-10,3,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-16-2-10,0,,,
10,71032-00001886,si-16-2-10,3,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-16-2-10,0,,,
0,71032-00001887,si-16-3-10,3,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-16-3-10,0,,,
10,71032-00001887,si-16-3-10,3,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-16-3-10,0,,,
0,71032-00001888,si-16-1-15,3,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-16-1-15,0,,,
10,71032-00001888,si-16-1-15,3,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-16-1-15,0,,,
0,71032-00001889,si-16-2-15,3,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-16-2-15,0,,,
10,71032-00001889,si-16-2-15,3,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-16-2-15,0,,,
0,71032-00001890,si-16-3-15,3,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-16-3-15,0,,,
10,71032-00001890,si-16-3-15,3,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-16-3-15,0,,,
0,71032-00001891,si-16-1-20,3,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-16-1-20,0,,,
10,71032-00001891,si-16-1-20,3,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-16-1-20,0,,,
0,71032-00001892,si-16-2-20,3,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-16-2-20,0,,,
10,71032-00001892,si-16-2-20,3,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-16-2-20,0,,,
0,71032-00001893,si-16-3-20,3,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-16-3-20,0,,,
10,71032-00001893,si-16-3-20,3,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-16-3-20,0,,,
0,71032-00001894,si-16-1-25,3,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-16-1-25,0,,,
10,71032-00001894,si-16-1-25,3,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-16-1-25,0,,,
0,71032-00001895,si-16-2-25,3,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-16-2-25,0,,,
10,71032-00001895,si-16-2-25,3,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-16-2-25,0,,,
0,71032-00001896,si-16-3-25,3,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-16-3-25,0,,,
10,71032-00001896,si-16-3-25,3,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-16-3-25,0,,,
0,71032-00001897,pollin-l-1,0,ガーデニング用品,1,0,0,0,0,1,999,RFC倉庫,0,0,pollin-l-1,0,,,
1,71032-00001897,pollin-l-1,0,ガーデニング用品,1,0,0,0,0,1,61144,自社倉庫,1,0,pollin-l-1,0,,,
0,71032-00001898,pollin-l-2,0,ガーデニング用品,1,0,0,0,0,1,999,RFC倉庫,0,0,pollin-l-2,0,,,
1,71032-00001898,pollin-l-2,0,ガーデニング用品,1,0,0,0,0,1,61144,自社倉庫,1,0,pollin-l-2,0,,,
0,71032-00001899,pollin-l-3,0,ガーデニング用品,1,0,0,0,0,1,999,RFC倉庫,0,0,pollin-l-3,0,,,
1,71032-00001899,pollin-l-3,0,ガーデニング用品,1,0,0,0,0,1,61144,自社倉庫,1,0,pollin-l-3,0,,,
0,71032-00001900,pollin-l-4,0,ガーデニング用品,0,0,0,0,0,0,999,RFC倉庫,0,0,pollin-l-4,0,,,
0,71032-00001900,pollin-l-4,0,ガーデニング用品,0,0,0,0,0,0,61144,自社倉庫,0,0,pollin-l-4,0,,,
0,71032-00001901,pollin-s-m-1,0,ガーデニング用品,0,0,0,0,0,0,999,RFC倉庫,0,0,pollin-s-m-1,0,,,
0,71032-00001901,pollin-s-m-1,0,ガーデニング用品,0,0,0,0,0,0,61144,自社倉庫,0,0,pollin-s-m-1,0,,,
0,71032-00001902,pollin-s-m-2,0,ガーデニング用品,1,0,0,0,0,1,999,RFC倉庫,0,0,pollin-s-m-2,0,,,
1,71032-00001902,pollin-s-m-2,0,ガーデニング用品,1,0,0,0,0,1,61144,自社倉庫,1,0,pollin-s-m-2,0,,,
0,71032-00001903,pollin-s-m-3,0,ガーデニング用品,1,0,0,0,0,1,999,RFC倉庫,0,0,pollin-s-m-3,0,,,
1,71032-00001903,pollin-s-m-3,0,ガーデニング用品,1,0,0,0,0,1,61144,自社倉庫,1,0,pollin-s-m-3,0,,,
0,71032-00001904,pollin-s-m-4,0,ガーデニング用品,1,0,0,0,0,1,999,RFC倉庫,0,0,pollin-s-m-4,0,,,
1,71032-00001904,pollin-s-m-4,0,ガーデニング用品,1,0,0,0,0,1,61144,自社倉庫,1,0,pollin-s-m-4,0,,,
0,71032-00001905,pollin-s-m-1m,0,ガーデニング用品,0,0,0,0,0,0,999,RFC倉庫,0,0,pollin-s-m-1m,0,,,
0,71032-00001905,pollin-s-m-1m,0,ガーデニング用品,0,0,0,0,0,0,61144,自社倉庫,0,0,pollin-s-m-1m,0,,,
0,71032-00001906,pollin-s-m-2m,0,ガーデニング用品,1,0,0,0,0,1,999,RFC倉庫,0,0,pollin-s-m-2m,0,,,
1,71032-00001906,pollin-s-m-2m,0,ガーデニング用品,1,0,0,0,0,1,61144,自社倉庫,1,0,pollin-s-m-2m,0,,,
0,71032-00001907,pollin-s-m-3m,0,ガーデニング用品,0,0,0,0,0,0,999,RFC倉庫,0,0,pollin-s-m-3m,0,,,
0,71032-00001907,pollin-s-m-3m,0,ガーデニング用品,0,0,0,0,0,0,61144,自社倉庫,0,0,pollin-s-m-3m,0,,,
0,71032-00001908,pollin-s-m-4m,0,ガーデニング用品,0,0,0,0,0,0,999,RFC倉庫,0,0,pollin-s-m-4m,0,,,
0,71032-00001908,pollin-s-m-4m,0,ガーデニング用品,0,0,0,0,0,0,61144,自社倉庫,0,0,pollin-s-m-4m,0,,,
0,71032-00001916,fl-3000-1-05,0,老眼鏡,15,0,0,0,0,15,999,RFC倉庫,0,0,fl-3000-1-05,0,,,
15,71032-00001916,fl-3000-1-05,0,老眼鏡,15,0,0,0,0,15,61144,自社倉庫,15,0,fl-3000-1-05,0,,,
0,71032-00001917,fl-3000-1-10,0,老眼鏡,15,0,0,0,0,15,999,RFC倉庫,0,0,fl-3000-1-10,0,,,
15,71032-00001917,fl-3000-1-10,0,老眼鏡,15,0,0,0,0,15,61144,自社倉庫,15,0,fl-3000-1-10,0,,,
0,71032-00001918,fl-3000-1-15,0,老眼鏡,13,0,0,0,0,13,999,RFC倉庫,0,0,fl-3000-1-15,0,,,
13,71032-00001918,fl-3000-1-15,0,老眼鏡,13,0,0,0,0,13,61144,自社倉庫,13,0,fl-3000-1-15,0,,,
0,71032-00001919,fl-3000-1-20,0,老眼鏡,14,0,0,0,0,14,999,RFC倉庫,0,0,fl-3000-1-20,0,,,
14,71032-00001919,fl-3000-1-20,0,老眼鏡,14,0,0,0,0,14,61144,自社倉庫,14,0,fl-3000-1-20,0,,,
0,71032-00001920,fl-3000-1-25,0,老眼鏡,12,0,0,0,0,12,999,RFC倉庫,0,0,fl-3000-1-25,0,,,
12,71032-00001920,fl-3000-1-25,0,老眼鏡,12,0,0,0,0,12,61144,自社倉庫,12,0,fl-3000-1-25,0,,,
0,71032-00001921,fl-3000-2-05,0,老眼鏡,6,0,0,0,0,6,999,RFC倉庫,0,0,fl-3000-2-05,0,,,
6,71032-00001921,fl-3000-2-05,0,老眼鏡,6,0,0,0,0,6,61144,自社倉庫,6,0,fl-3000-2-05,0,,,
0,71032-00001922,fl-3000-2-10,0,老眼鏡,7,0,0,0,0,7,999,RFC倉庫,0,0,fl-3000-2-10,0,,,
7,71032-00001922,fl-3000-2-10,0,老眼鏡,7,0,0,0,0,7,61144,自社倉庫,7,0,fl-3000-2-10,0,,,
0,71032-00001923,fl-3000-2-15,0,老眼鏡,15,0,0,0,0,15,999,RFC倉庫,0,0,fl-3000-2-15,0,,,
15,71032-00001923,fl-3000-2-15,0,老眼鏡,15,0,0,0,0,15,61144,自社倉庫,15,0,fl-3000-2-15,0,,,
0,71032-00001924,fl-3000-2-20,0,老眼鏡,15,0,0,0,0,15,999,RFC倉庫,0,0,fl-3000-2-20,0,,,
15,71032-00001924,fl-3000-2-20,0,老眼鏡,15,0,0,0,0,15,61144,自社倉庫,15,0,fl-3000-2-20,0,,,
0,71032-00001925,fl-3000-2-25,0,老眼鏡,5,0,0,0,0,5,999,RFC倉庫,0,0,fl-3000-2-25,0,,,
5,71032-00001925,fl-3000-2-25,0,老眼鏡,5,0,0,0,0,5,61144,自社倉庫,5,0,fl-3000-2-25,0,,,
0,71032-00001926,fl-3000-3-05,0,老眼鏡,17,0,0,0,0,17,999,RFC倉庫,0,0,fl-3000-3-05,0,,,
17,71032-00001926,fl-3000-3-05,0,老眼鏡,17,0,0,0,0,17,61144,自社倉庫,17,0,fl-3000-3-05,0,,,
0,71032-00001927,fl-3000-3-10,0,老眼鏡,0,0,0,0,0,0,999,RFC倉庫,0,0,fl-3000-3-10,0,,,
0,71032-00001927,fl-3000-3-10,0,老眼鏡,0,0,0,0,0,0,61144,自社倉庫,0,0,fl-3000-3-10,0,,,
0,71032-00001928,fl-3000-3-15,0,老眼鏡,0,0,0,0,0,0,999,RFC倉庫,0,0,fl-3000-3-15,0,,,
0,71032-00001928,fl-3000-3-15,0,老眼鏡,0,0,0,0,0,0,61144,自社倉庫,0,0,fl-3000-3-15,0,,,
0,71032-00001929,fl-3000-3-20,0,老眼鏡,1,0,0,0,0,1,999,RFC倉庫,0,0,fl-3000-3-20,0,,,
1,71032-00001929,fl-3000-3-20,0,老眼鏡,1,0,0,0,0,1,61144,自社倉庫,1,0,fl-3000-3-20,0,,,
0,71032-00001930,fl-3000-3-25,0,老眼鏡,4,0,0,0,0,4,999,RFC倉庫,0,0,fl-3000-3-25,0,,,
4,71032-00001930,fl-3000-3-25,0,老眼鏡,4,0,0,0,0,4,61144,自社倉庫,4,0,fl-3000-3-25,0,,,
0,71032-00001931,si-11r-1-10,0,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-11r-1-10,0,,,
10,71032-00001931,si-11r-1-10,0,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-11r-1-10,0,,,
0,71032-00001932,si-11r-1-15,0,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-11r-1-15,0,,,
10,71032-00001932,si-11r-1-15,0,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-11r-1-15,0,,,
0,71032-00001933,si-11r-1-20,0,老眼鏡,9,0,0,0,0,9,999,RFC倉庫,0,0,si-11r-1-20,0,,,
9,71032-00001933,si-11r-1-20,0,老眼鏡,9,0,0,0,0,9,61144,自社倉庫,9,0,si-11r-1-20,0,,,
0,71032-00001934,si-11r-1-25,0,老眼鏡,2,0,0,0,0,2,999,RFC倉庫,0,0,si-11r-1-25,0,,,
2,71032-00001934,si-11r-1-25,0,老眼鏡,2,0,0,0,0,2,61144,自社倉庫,2,0,si-11r-1-25,0,,,
0,71032-00001935,si-11r-2-10,0,老眼鏡,10,0,0,0,0,10,999,RFC倉庫,0,0,si-11r-2-10,0,,,
10,71032-00001935,si-11r-2-10,0,老眼鏡,10,0,0,0,0,10,61144,自社倉庫,10,0,si-11r-2-10,0,,,
0,71032-00001936,si-11r-2-15,0,老眼鏡,8,0,0,0,0,8,999,RFC倉庫,0,0,si-11r-2-15,0,,,
8,71032-00001936,si-11r-2-15,0,老眼鏡,8,0,0,0,0,8,61144,自社倉庫,8,0,si-11r-2-15,0,,,
0,71032-00001937,si-11r-2-20,0,老眼鏡,1,0,0,0,0,1,999,RFC倉庫,0,0,si-11r-2-20,0,,,
1,71032-00001937,si-11r-2-20,0,老眼鏡,1,0,0,0,0,1,61144,自社倉庫,1,0,si-11r-2-20,0,,,
0,71032-00001938,si-11r-2-25,0,老眼鏡,3,0,0,0,0,3,999,RFC倉庫,0,0,si-11r-2-25,0,,,
3,71032-00001938,si-11r-2-25,0,老眼鏡,3,0,0,0,0,3,61144,自社倉庫,3,0,si-11r-2-25,0,,,
0,71032-00001939,si-11r-3-10,0,老眼鏡,0,0,0,0,0,0,999,RFC倉庫,0,0,si-11r-3-10,0,,,
0,71032-00001939,si-11r-3-10,0,老眼鏡,0,0,0,0,0,0,61144,自社倉庫,0,0,si-11r-3-10,0,,,
0,71032-00001940,si-11r-3-15,0,老眼鏡,0,0,0,0,0,0,999,RFC倉庫,0,0,si-11r-3-15,0,,,
0,71032-00001940,si-11r-3-15,0,老眼鏡,0,0,0,0,0,0,61144,自社倉庫,0,0,si-11r-3-15,0,,,
0,71032-00001941,si-11r-3-20,0,老眼鏡,2,0,0,0,0,2,999,RFC倉庫,0,0,si-11r-3-20,0,,,
2,71032-00001941,si-11r-3-20,0,老眼鏡,2,0,0,0,0,2,61144,自社倉庫,2,0,si-11r-3-20,0,,,
0,71032-00001942,si-11r-3-25,0,老眼鏡,0,0,0,0,0,0,999,RFC倉庫,0,0,si-11r-3-25,0,,,
